speed,keyDown,keyUp,keyLeft,keyRight,timestamp,gazePointX,gazePointY,AOIHit,posX,posY,posZ,fixation,saccade,eyesNotFound,movementUnclassified,navigationLeft,navigationRight,navigationForward,eyeMovementType,timeElapsed
0.0,False,False,False,False,1900-01-01 13:36:29.980,900.0,401.0,2.0,-116.49031066894531,-10.359647750854492,167.44064331054688,True,False,False,False,False,False,False,0,0.0
0.0,False,False,False,False,1900-01-01 13:36:30.000,901.0,399.0,2.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,0.02
0.0,False,False,False,False,1900-01-01 13:36:30.010,901.0,397.0,2.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,0.03
0.0,False,False,False,False,1900-01-01 13:36:30.030,902.0,396.0,2.0,-116.49031066894531,-10.359649658203125,167.4406280517578,True,False,False,False,False,False,False,0,0.05
0.0,False,False,False,False,1900-01-01 13:36:30.040,902.0,396.0,2.0,-116.49031066894531,-10.359650611877441,167.44064331054688,True,False,False,False,False,False,False,0,0.06
0.0,False,False,False,False,1900-01-01 13:36:30.060,902.0,395.0,2.0,-116.49031066894531,-10.359650611877441,167.44064331054688,True,False,False,False,False,False,False,0,0.08
0.0,False,False,False,False,1900-01-01 13:36:30.080,902.0,393.0,2.0,-116.49031066894531,-10.359650611877441,167.44064331054688,True,False,False,False,False,False,False,0,0.1
0.0,False,False,False,False,1900-01-01 13:36:30.090,901.0,394.0,2.0,-116.49031066894531,-10.359649658203125,167.44064331054688,True,False,False,False,False,False,False,0,0.11
0.0,False,False,False,False,1900-01-01 13:36:30.110,900.0,394.0,2.0,-116.49031066894531,-10.359650611877441,167.44064331054688,True,False,False,False,False,False,False,0,0.13
0.0,False,False,False,False,1900-01-01 13:36:30.130,899.0,397.0,2.0,-116.49031066894531,-10.359650611877441,167.44064331054688,True,False,False,False,False,False,False,0,0.15
0.0,False,False,False,False,1900-01-01 13:36:30.140,899.0,407.0,2.0,-116.49031066894531,-10.359650611877441,167.44064331054688,True,False,False,False,False,False,False,0,0.16
0.0,False,False,False,False,1900-01-01 13:36:30.680,898.0,412.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,0.7
0.0,False,False,False,False,1900-01-01 13:36:30.700,898.0,413.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,0.72
0.0,False,False,False,False,1900-01-01 13:36:30.710,898.0,414.0,-1.0,-116.49031066894531,-10.359647750854492,167.44064331054688,True,False,False,False,False,False,False,0,0.73
0.0,False,False,False,False,1900-01-01 13:36:30.730,897.0,415.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,0.75
0.0,False,False,False,False,1900-01-01 13:36:30.740,896.0,415.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,0.76
0.0,False,False,False,False,1900-01-01 13:36:30.760,896.0,416.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,0.78
0.0,False,False,False,False,1900-01-01 13:36:30.780,896.0,415.0,-1.0,-116.49031066894531,-10.359649658203125,167.44064331054688,True,False,False,False,False,False,False,0,0.8
0.0,False,False,False,False,1900-01-01 13:36:30.800,895.0,414.0,-1.0,-116.49031066894531,-10.359649658203125,167.44064331054688,True,False,False,False,False,False,False,0,0.82
0.0,False,False,False,False,1900-01-01 13:36:30.810,896.0,414.0,-1.0,-116.49031066894531,-10.359649658203125,167.44064331054688,True,False,False,False,False,False,False,0,0.83
0.0,False,False,False,False,1900-01-01 13:36:30.960,896.0,413.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,0.98
0.0,False,False,False,False,1900-01-01 13:36:30.980,894.0,411.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.0
0.0,False,False,False,False,1900-01-01 13:36:30.990,894.0,411.0,-1.0,-116.49030303955078,-10.359647750854492,167.44064331054688,True,False,False,False,False,False,False,0,1.01
0.0,False,False,False,False,1900-01-01 13:36:31.010,893.0,409.0,-1.0,-116.49030303955078,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.03
0.0,False,False,False,False,1900-01-01 13:36:31.030,892.0,408.0,-1.0,-116.49031066894531,-10.359648704528809,167.4406280517578,True,False,False,False,False,False,False,0,1.05
0.0,False,False,False,False,1900-01-01 13:36:31.040,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.06
0.0,False,False,False,False,1900-01-01 13:36:31.060,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.08
0.0,False,False,False,False,1900-01-01 13:36:31.080,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.1
0.0,False,False,False,False,1900-01-01 13:36:31.090,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.11
0.0,False,False,False,False,1900-01-01 13:36:31.110,892.0,408.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.13
0.0,False,False,False,False,1900-01-01 13:36:31.130,895.0,409.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.15
0.0,False,False,False,False,1900-01-01 13:36:31.140,895.0,408.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.16
0.0,False,False,False,False,1900-01-01 13:36:31.160,893.0,408.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.18
0.0,False,False,False,False,1900-01-01 13:36:31.180,893.0,408.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.2
0.0,False,False,False,False,1900-01-01 13:36:31.200,893.0,408.0,-1.0,-116.49031066894531,-10.359649658203125,167.44064331054688,True,False,False,False,False,False,False,0,1.22
0.0,False,False,False,False,1900-01-01 13:36:31.210,893.0,408.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.23
0.0,False,False,False,False,1900-01-01 13:36:31.230,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.25
0.0,False,False,False,False,1900-01-01 13:36:31.240,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.26
0.0,False,False,False,False,1900-01-01 13:36:31.260,893.0,409.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.28
0.0,False,False,False,False,1900-01-01 13:36:31.280,894.0,409.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.3
0.0,False,False,False,False,1900-01-01 13:36:31.290,894.0,409.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.31
0.0,False,False,False,False,1900-01-01 13:36:31.310,893.0,410.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.33
0.0,False,False,False,False,1900-01-01 13:36:31.330,-1.0,-1.0,-1.0,-116.49030303955078,-10.359647750854492,167.44064331054688,True,False,False,False,False,False,False,0,1.35
0.0,False,False,False,False,1900-01-01 13:36:31.340,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.36
0.0,False,False,False,False,1900-01-01 13:36:31.360,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.38
0.0,False,False,False,False,1900-01-01 13:36:31.380,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.4
0.0,False,False,False,False,1900-01-01 13:36:31.390,-1.0,-1.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.41
0.0,False,False,False,False,1900-01-01 13:36:31.410,893.0,412.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.43
0.0,False,False,False,False,1900-01-01 13:36:31.430,893.0,413.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.45
0.0,False,False,False,False,1900-01-01 13:36:31.440,893.0,413.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.46
0.0,False,False,False,False,1900-01-01 13:36:31.460,893.0,413.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.48
0.0,False,False,False,False,1900-01-01 13:36:31.480,893.0,413.0,-1.0,-116.49031066894531,-10.359648704528809,167.44064331054688,True,False,False,False,False,False,False,0,1.5
0.0,False,False,False,False,1900-01-01 13:36:31.490,893.0,414.0,-1.0,-116.49031829833984,-10.359649658203125,167.44064331054688,True,False,False,False,False,False,False,0,1.51
